true_key,pred_key,margin,n_candidates,true_sim,pred_sim,address,train_photos_true,train_photos_pred,same_address
Ballonggatan|3,Ballonggatan|2,0.0002524852752685547,2,0.9966772794723511,0.9969297647476196,Ballonggatan,3,2,True
Drottningholmsvägen Abrahamsberg-Stora mossen|25,Drottningholmsvägen Abrahamsberg-Stora mossen|22,0.0009067058563232422,32,0.9975509643554688,0.998457670211792,Drottningholmsvägen Abrahamsberg-Stora mossen,19,17,True
Drottningholmsvägen Abrahamsberg-Stora mossen|26,Drottningholmsvägen Abrahamsberg-Stora mossen|11,0.015176534652709961,32,0.9777538776397705,0.9929304122924805,Drottningholmsvägen Abrahamsberg-Stora mossen,19,16,True
Drottningholmsvägen Abrahamsberg-Stora mossen|26,Drottningholmsvägen Abrahamsberg-Stora mossen|25,0.0002460479736328125,32,0.9967114925384521,0.996957540512085,Drottningholmsvägen Abrahamsberg-Stora mossen,19,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|27,Drottningholmsvägen Abrahamsberg-Stora mossen|26,0.0003854036331176758,32,0.9982538819313049,0.9986392855644226,Drottningholmsvägen Abrahamsberg-Stora mossen,19,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|27,Drottningholmsvägen Abrahamsberg-Stora mossen|26,0.0012757182121276855,32,0.9965007305145264,0.997776448726654,Drottningholmsvägen Abrahamsberg-Stora mossen,19,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|27,Drottningholmsvägen Abrahamsberg-Stora mossen|22,8.994340896606445e-05,32,0.9954412579536438,0.9955312013626099,Drottningholmsvägen Abrahamsberg-Stora mossen,19,17,True
Drottningholmsvägen Abrahamsberg-Stora mossen|28,Drottningholmsvägen Abrahamsberg-Stora mossen|27,0.0007787942886352539,32,0.9971545934677124,0.9979333877563477,Drottningholmsvägen Abrahamsberg-Stora mossen,18,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|28,Drottningholmsvägen Abrahamsberg-Stora mossen|27,0.0021449923515319824,32,0.9951772689819336,0.9973222613334656,Drottningholmsvägen Abrahamsberg-Stora mossen,18,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|3,Drottningholmsvägen Abrahamsberg-Stora mossen|15,0.0002466440200805664,32,0.9982264637947083,0.9984731078147888,Drottningholmsvägen Abrahamsberg-Stora mossen,18,18,True
Drottningholmsvägen Abrahamsberg-Stora mossen|3,Drottningholmsvägen Abrahamsberg-Stora mossen|5,0.0006715059280395508,32,0.9983162879943848,0.9989877939224243,Drottningholmsvägen Abrahamsberg-Stora mossen,18,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|30,Drottningholmsvägen Abrahamsberg-Stora mossen|26,0.003147423267364502,32,0.9878952503204346,0.9910426735877991,Drottningholmsvägen Abrahamsberg-Stora mossen,5,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|31,Drottningholmsvägen Abrahamsberg-Stora mossen|33,0.0016965866088867188,32,0.9960867166519165,0.9977833032608032,Drottningholmsvägen Abrahamsberg-Stora mossen,12,7,True
Drottningholmsvägen Abrahamsberg-Stora mossen|31,Drottningholmsvägen Abrahamsberg-Stora mossen|33,0.001444995403289795,32,0.9964838027954102,0.9979287981987,Drottningholmsvägen Abrahamsberg-Stora mossen,12,7,True
Drottningholmsvägen Abrahamsberg-Stora mossen|33,Drottningholmsvägen Abrahamsberg-Stora mossen|31,5.698204040527344e-05,32,0.9969594478607178,0.997016429901123,Drottningholmsvägen Abrahamsberg-Stora mossen,7,12,True
Drottningholmsvägen Abrahamsberg-Stora mossen|4,Drottningholmsvägen Abrahamsberg-Stora mossen|23,0.0005249977111816406,32,0.9981694221496582,0.9986944198608398,Drottningholmsvägen Abrahamsberg-Stora mossen,19,18,True
Drottningholmsvägen Abrahamsberg-Stora mossen|4,Drottningholmsvägen Abrahamsberg-Stora mossen|27,0.0032805204391479492,32,0.9941670894622803,0.9974476099014282,Drottningholmsvägen Abrahamsberg-Stora mossen,19,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|5,Drottningholmsvägen Abrahamsberg-Stora mossen|26,0.008641421794891357,32,0.9823673963546753,0.9910088181495667,Drottningholmsvägen Abrahamsberg-Stora mossen,19,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|5,Drottningholmsvägen Abrahamsberg-Stora mossen|3,0.0017540454864501953,32,0.9963157176971436,0.9980697631835938,Drottningholmsvägen Abrahamsberg-Stora mossen,19,18,True
Drottningholmsvägen Abrahamsberg-Stora mossen|6,Drottningholmsvägen Abrahamsberg-Stora mossen|23,0.0011084675788879395,32,0.9966141581535339,0.9977226257324219,Drottningholmsvägen Abrahamsberg-Stora mossen,17,18,True
Drottningholmsvägen Abrahamsberg-Stora mossen|6,Drottningholmsvägen Abrahamsberg-Stora mossen|8,0.0020444393157958984,32,0.9973504543304443,0.9993948936462402,Drottningholmsvägen Abrahamsberg-Stora mossen,17,18,True
Drottningholmsvägen Abrahamsberg-Stora mossen|6,Drottningholmsvägen Abrahamsberg-Stora mossen|18,0.0008550882339477539,32,0.9963647723197937,0.9972198605537415,Drottningholmsvägen Abrahamsberg-Stora mossen,17,17,True
Drottningholmsvägen Abrahamsberg-Stora mossen|7,Drottningholmsvägen Abrahamsberg-Stora mossen|27,0.0017703771591186523,32,0.9922701716423035,0.9940405488014221,Drottningholmsvägen Abrahamsberg-Stora mossen,17,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|7,Drottningholmsvägen Abrahamsberg-Stora mossen|11,0.0007446408271789551,32,0.9945170283317566,0.9952616691589355,Drottningholmsvägen Abrahamsberg-Stora mossen,17,16,True
Drottningholmsvägen Abrahamsberg-Stora mossen|8,Drottningholmsvägen Abrahamsberg-Stora mossen|7,0.0002288818359375,32,0.9978641271591187,0.9980930089950562,Drottningholmsvägen Abrahamsberg-Stora mossen,18,17,True
Drottningholmsvägen Abrahamsberg-Stora mossen|8,Drottningholmsvägen Abrahamsberg-Stora mossen|4,0.0005701780319213867,32,0.9982496500015259,0.9988198280334473,Drottningholmsvägen Abrahamsberg-Stora mossen,18,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|8,Drottningholmsvägen Abrahamsberg-Stora mossen|20,0.0008195042610168457,32,0.9980608820915222,0.9988803863525391,Drottningholmsvägen Abrahamsberg-Stora mossen,18,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|9,Drottningholmsvägen Abrahamsberg-Stora mossen|10,0.002640843391418457,32,0.9905896186828613,0.9932304620742798,Drottningholmsvägen Abrahamsberg-Stora mossen,18,18,True
Drottningholmsvägen Abrahamsberg-Stora mossen|9,Drottningholmsvägen Abrahamsberg-Stora mossen|20,0.00025147199630737305,32,0.9987210035324097,0.998972475528717,Drottningholmsvägen Abrahamsberg-Stora mossen,18,19,True
Drottningholmsvägen Abrahamsberg-Stora mossen|9,Drottningholmsvägen Abrahamsberg-Stora mossen|12,0.0009945034980773926,32,0.9979909658432007,0.9989854693412781,Drottningholmsvägen Abrahamsberg-Stora mossen,18,17,True
Elersvägen|2,Elersvägen|1,0.02542811632156372,3,0.959219217300415,0.9846473336219788,Elersvägen,6,5,True
Elersvägen|3,Elersvägen|2,0.003965497016906738,3,0.9939365983009338,0.9979020953178406,Elersvägen,6,6,True
Eriksbergsgatan 18|1,Eriksbergsgatan 18|2,0.0011448860168457031,2,0.988147497177124,0.9892923831939697,Eriksbergsgatan 18,5,3,True
Eriksbergsgatan 18|2,Eriksbergsgatan 18|1,0.005980074405670166,2,0.9914982318878174,0.9974783062934875,Eriksbergsgatan 18,3,5,True
Ferievägen / Tyska bottenvägen|1,Ferievägen / Tyska bottenvägen|2,6.574392318725586e-05,8,0.9973068833351135,0.9973726272583008,Ferievägen / Tyska bottenvägen,20,20,True
Ferievägen / Tyska bottenvägen|1,Ferievägen / Tyska bottenvägen|2,0.00045180320739746094,8,0.9976615905761719,0.9981133937835693,Ferievägen / Tyska bottenvägen,20,20,True
Ferievägen / Tyska bottenvägen|18,Ferievägen / Tyska bottenvägen|19,0.004759609699249268,8,0.986869215965271,0.9916288256645203,Ferievägen / Tyska bottenvägen,20,19,True
Ferievägen / Tyska bottenvägen|19,Ferievägen / Tyska bottenvägen|18,0.0015358924865722656,8,0.9976269006729126,0.9991627931594849,Ferievägen / Tyska bottenvägen,19,20,True
Ferievägen / Tyska bottenvägen|19,Ferievägen / Tyska bottenvägen|18,0.002503633499145508,8,0.9947264194488525,0.997230052947998,Ferievägen / Tyska bottenvägen,19,20,True
Ferievägen / Tyska bottenvägen|2,Ferievägen / Tyska bottenvägen|1,8.881092071533203e-05,8,0.9974430203437805,0.9975318312644958,Ferievägen / Tyska bottenvägen,20,20,True
Ferievägen / Tyska bottenvägen|7,Ferievägen / Tyska bottenvägen|6,0.00024431943893432617,8,0.998749315738678,0.9989936351776123,Ferievägen / Tyska bottenvägen,22,20,True
Ferievägen / Tyska bottenvägen|7,Ferievägen / Tyska bottenvägen|6,0.0012213587760925293,8,0.9951052665710449,0.9963266253471375,Ferievägen / Tyska bottenvägen,22,20,True
Flygfältsgatan 30|3,Flygfältsgatan 30|5,0.0003173351287841797,5,0.9987844228744507,0.9991017580032349,Flygfältsgatan 30,6,4,True
Flygfältsgatan 30|4,Flygfältsgatan 30|3,0.0028105974197387695,5,0.9964786767959595,0.9992892742156982,Flygfältsgatan 30,5,6,True
Flygfältsgatan 30|5,Flygfältsgatan 30|4,0.011113286018371582,5,0.9832223653793335,0.9943356513977051,Flygfältsgatan 30,4,5,True
Färjestadsvägen 18/ Roslinvägen|2,Färjestadsvägen 18/ Roslinvägen|1,0.0007188320159912109,2,0.9956029653549194,0.9963217973709106,Färjestadsvägen 18/ Roslinvägen,19,19,True
Grusåsgränd|2,Grusåsgränd|3,0.0006412863731384277,11,0.9956716895103455,0.9963129758834839,Grusåsgränd,2,1,True
Grusåsgränd|3,Grusåsgränd|2,0.0004042387008666992,11,0.9953130483627319,0.9957172870635986,Grusåsgränd,1,2,True
Gustav Adolfs Torg|1,Gustav Adolfs Torg|3,0.0002237558364868164,11,0.9980781078338623,0.9983018636703491,Gustav Adolfs Torg,2,6,True
Gustav Adolfs Torg|10,Gustav Adolfs Torg|4,0.0003451704978942871,11,0.9983841180801392,0.9987292885780334,Gustav Adolfs Torg,6,2,True
Gustav Adolfs Torg|11,Gustav Adolfs Torg|7,0.00017052888870239258,11,0.9985232353210449,0.9986937642097473,Gustav Adolfs Torg,5,9,True
Gustav Adolfs Torg|2,Gustav Adolfs Torg|3,0.00016111135482788086,11,0.9986286163330078,0.9987897276878357,Gustav Adolfs Torg,1,6,True
Gustav Adolfs Torg|4,Gustav Adolfs Torg|6,0.0021322965621948242,11,0.9963569641113281,0.998489260673523,Gustav Adolfs Torg,2,7,True
Gustav Adolfs Torg|5,Gustav Adolfs Torg|7,0.0012055039405822754,11,0.9972545504570007,0.998460054397583,Gustav Adolfs Torg,5,9,True
Gustav Adolfs Torg|6,Gustav Adolfs Torg|10,0.0007100105285644531,11,0.9984772801399231,0.9991872906684875,Gustav Adolfs Torg,7,6,True
Gustav Adolfs Torg|7,Gustav Adolfs Torg|10,0.0002707242965698242,11,0.997697114944458,0.9979678392410278,Gustav Adolfs Torg,9,6,True
Gårdsvägen 7|2,Gårdsvägen 7|1,0.00033336877822875977,6,0.9953138828277588,0.9956472516059875,Gårdsvägen 7,8,11,True
Gårdsvägen 7|6,Gårdsvägen 7|1,0.000662684440612793,6,0.9821336269378662,0.982796311378479,Gårdsvägen 7,5,11,True
Hamngatan Stadium och HM|3,Hamngatan Stadium och HM|7,0.0017586350440979004,5,0.9886890649795532,0.9904477000236511,Hamngatan Stadium och HM,1,3,True
Hedebyvägen 18-26|1,Hedebyvägen 18-26|2,0.003610551357269287,5,0.99290531873703,0.9965158700942993,Hedebyvägen 18-26,18,19,True
Hedebyvägen 18-26|2,Hedebyvägen 18-26|4,0.0015546679496765137,5,0.9951507449150085,0.9967054128646851,Hedebyvägen 18-26,19,20,True
Hedebyvägen 18-26|2,Hedebyvägen 18-26|4,0.0004279017448425293,5,0.9948126673698425,0.9952405691146851,Hedebyvägen 18-26,19,20,True
Hedebyvägen 18-26|4,Hedebyvägen 18-26|3,0.00023037195205688477,5,0.9973411560058594,0.9975715279579163,Hedebyvägen 18-26,20,18,True
Hedebyvägen 20-50 extra bevattning|1,Hedebyvägen 20-50 extra bevattning|2,0.0009918808937072754,13,0.9975305199623108,0.9985224008560181,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 20-50 extra bevattning|3,Hedebyvägen 20-50 extra bevattning|11,0.00019550323486328125,13,0.9979798793792725,0.9981753826141357,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 20-50 extra bevattning|5,Hedebyvägen 20-50 extra bevattning|10,0.00015687942504882812,13,0.9993432760238647,0.9995001554489136,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 20-50 extra bevattning|6,Hedebyvägen 20-50 extra bevattning|13,0.0001424551010131836,13,0.9979448318481445,0.9980872869491577,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 20-50 extra bevattning|7,Hedebyvägen 20-50 extra bevattning|6,0.00010842084884643555,13,0.9993909597396851,0.9994993805885315,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 20-50 extra bevattning|8,Hedebyvägen 20-50 extra bevattning|4,0.00012028217315673828,13,0.9989181756973267,0.9990384578704834,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 20-50 extra bevattning|9,Hedebyvägen 20-50 extra bevattning|6,2.771615982055664e-05,13,0.9991574287414551,0.9991851449012756,Hedebyvägen 20-50 extra bevattning,5,5,True
Hedebyvägen 39-47|1,Hedebyvägen 39-47|2,0.006456553936004639,4,0.9920663833618164,0.998522937297821,Hedebyvägen 39-47,7,7,True
Hedebyvägen 39-47|2,Hedebyvägen 39-47|3,0.0002938508987426758,4,0.9960619807243347,0.9963558316230774,Hedebyvägen 39-47,7,6,True
Hedebyvägen 39-47|3,Hedebyvägen 39-47|4,4.5359134674072266e-05,4,0.9976632595062256,0.9977086186408997,Hedebyvägen 39-47,6,7,True
Hedebyvägen 39-47|4,Hedebyvägen 39-47|3,0.0011088252067565918,4,0.9946973919868469,0.9958062171936035,Hedebyvägen 39-47,7,6,True
Hemslöjdsvägen/Stramaljvägen|1,Hemslöjdsvägen/Stramaljvägen|2,0.0014797449111938477,2,0.9908041954040527,0.9922839403152466,Hemslöjdsvägen/Stramaljvägen,18,18,True
Hemslöjdsvägen/Stramaljvägen|2,Hemslöjdsvägen/Stramaljvägen|1,0.001592099666595459,2,0.9953025579452515,0.9968946576118469,Hemslöjdsvägen/Stramaljvägen,18,18,True
Horisontvägen 70-101 /Flygfältsgatan|4,Horisontvägen 70-101 /Flygfältsgatan|2,0.0025103092193603516,3,0.9911454916000366,0.993655800819397,Horisontvägen 70-101 /Flygfältsgatan,1,4,True
Hässelby torg Etapp 1|1,Hässelby torg Etapp 1|5,0.012245774269104004,9,0.9827249050140381,0.9949706792831421,Hässelby torg Etapp 1,1,1,True
Hässelby torg Etapp 1|2,Hässelby torg Etapp 1|6,0.0026694536209106445,9,0.9832626581192017,0.9859321117401123,Hässelby torg Etapp 1,1,1,True
Hässelby torg Etapp 1|5,Hässelby torg Etapp 1|9,0.0004914402961730957,9,0.9905015826225281,0.9909930229187012,Hässelby torg Etapp 1,1,1,True
Hässelby torg etapp 2|14,Hässelby torg etapp 2|12,0.0036359429359436035,25,0.9894788265228271,0.9931147694587708,Hässelby torg etapp 2,10,11,True
Hässelby torg etapp 2|19,Hässelby torg etapp 2|21,0.0027655959129333496,25,0.9950010776519775,0.9977666735649109,Hässelby torg etapp 2,9,8,True
Hässelby torg etapp 2|22,Hässelby torg etapp 2|21,0.0003147721290588379,25,0.9976247549057007,0.9979395270347595,Hässelby torg etapp 2,8,8,True
Hässelby torg etapp 2|24,Hässelby torg etapp 2|23,0.0005332827568054199,25,0.9980793595314026,0.998612642288208,Hässelby torg etapp 2,11,6,True
Hässelby torg etapp 2|3,Hässelby torg etapp 2|5,0.014589071273803711,25,0.978702187538147,0.9932912588119507,Hässelby torg etapp 2,1,11,True
Jungfrugatan|1,Jungfrugatan|2,0.00335770845413208,8,0.9913967251777649,0.994754433631897,Jungfrugatan,3,1,True
Jungfrugatan|2,Jungfrugatan|1,0.002280890941619873,8,0.9959394931793213,0.9982203841209412,Jungfrugatan,1,3,True
Jungfrugatan|3,Jungfrugatan|6,0.016676902770996094,8,0.9803403615951538,0.9970172643661499,Jungfrugatan,1,5,True
Jungfrugatan|4,Jungfrugatan|7,0.007403373718261719,8,0.9906492233276367,0.9980525970458984,Jungfrugatan,1,4,True
Jungfrugatan|5,Jungfrugatan|7,0.012698888778686523,8,0.9843692183494568,0.9970681071281433,Jungfrugatan,3,4,True
Jungfrugatan|6,Jungfrugatan|7,0.00012058019638061523,8,0.9955606460571289,0.9956812262535095,Jungfrugatan,5,4,True
Jungfrugatan|7,Jungfrugatan|3,0.0023453235626220703,8,0.9948858618736267,0.9972311854362488,Jungfrugatan,4,1,True
Järnvägsparken|1,Järnvägsparken|6,0.00011616945266723633,15,0.9992336630821228,0.99934983253479,Järnvägsparken,14,12,True
Järnvägsparken|10,Järnvägsparken|11,0.000892341136932373,15,0.99771648645401,0.9986088275909424,Järnvägsparken,12,12,True
Järnvägsparken|11,Järnvägsparken|15,0.019638359546661377,15,0.9617204070091248,0.9813587665557861,Järnvägsparken,12,12,True
Järnvägsparken|11,Järnvägsparken|10,0.0002701878547668457,15,0.9989810585975647,0.9992512464523315,Järnvägsparken,12,12,True
Järnvägsparken|12,Järnvägsparken|10,8.416175842285156e-05,15,0.9992655515670776,0.9993497133255005,Järnvägsparken,12,12,True
Järnvägsparken|14,Järnvägsparken|10,0.0008729696273803711,15,0.9966851472854614,0.9975581169128418,Järnvägsparken,12,12,True
Järnvägsparken|14,Järnvägsparken|15,0.00010883808135986328,15,0.9991059303283691,0.999214768409729,Järnvägsparken,12,12,True
Järnvägsparken|15,Järnvägsparken|11,0.0005452632904052734,15,0.9973316192626953,0.9978768825531006,Järnvägsparken,12,12,True
Järnvägsparken|2,Järnvägsparken|5,0.002179443836212158,15,0.9956296682357788,0.997809112071991,Järnvägsparken,13,13,True
Järnvägsparken|2,Järnvägsparken|3,0.004964768886566162,15,0.9941828846931458,0.9991476535797119,Järnvägsparken,13,12,True
Järnvägsparken|4,Järnvägsparken|6,0.0018242597579956055,15,0.9950182437896729,0.9968425035476685,Järnvägsparken,14,12,True
Järnvägsparken|6,Järnvägsparken|5,0.00015085935592651367,15,0.9988457560539246,0.9989966154098511,Järnvägsparken,12,13,True
Järnvägsparken|7,Järnvägsparken|2,0.0014043450355529785,15,0.9961966872215271,0.9976010322570801,Järnvägsparken,12,13,True
Järnvägsparken|9,Järnvägsparken|7,0.00037360191345214844,15,0.9985504150390625,0.9989240169525146,Järnvägsparken,13,12,True
Karin Månsdotters väg 7|2,Karin Månsdotters väg 7|3,0.0015301108360290527,3,0.9966226816177368,0.9981527924537659,Karin Månsdotters väg 7,1,1,True
Karlavägen 92 extra bevattning (82-101)|1,Karlavägen 92 extra bevattning (82-101)|2,0.0014448165893554688,4,0.9950512051582336,0.9964960217475891,Karlavägen 92 extra bevattning (82-101),5,5,True
Karlavägen 92 extra bevattning (82-101)|2,Karlavägen 92 extra bevattning (82-101)|1,0.000616610050201416,4,0.9937325119972229,0.9943491220474243,Karlavägen 92 extra bevattning (82-101),5,5,True
Karlavägen 92 extra bevattning (82-101)|3,Karlavägen 92 extra bevattning (82-101)|1,0.0002613663673400879,4,0.9967560768127441,0.9970174431800842,Karlavägen 92 extra bevattning (82-101),3,5,True
Karlbergsvägen 30|2,Karlbergsvägen 30|1,0.0011813640594482422,2,0.9935896396636963,0.9947710037231445,Karlbergsvägen 30,10,10,True
Klarabergsgatan 50 Åhlens|2,Klarabergsgatan 50 Åhlens|6,0.0005192756652832031,8,0.9977121353149414,0.9982314109802246,Klarabergsgatan 50 Åhlens,6,5,True
Klarabergsgatan 50 Åhlens|3,Klarabergsgatan 50 Åhlens|4,0.004373669624328613,8,0.9934266805648804,0.997800350189209,Klarabergsgatan 50 Åhlens,2,5,True
Klarabergsgatan 50 Åhlens|4,Klarabergsgatan 50 Åhlens|8,0.0009388923645019531,8,0.997348964214325,0.9982878565788269,Klarabergsgatan 50 Åhlens,5,5,True
Klarabergsgatan 50 Åhlens|5,Klarabergsgatan 50 Åhlens|4,0.00020581483840942383,8,0.9990350008010864,0.9992408156394958,Klarabergsgatan 50 Åhlens,4,5,True
Klarabergsgatan 50 Åhlens|6,Klarabergsgatan 50 Åhlens|3,0.0012052655220031738,8,0.9962942004203796,0.9974994659423828,Klarabergsgatan 50 Åhlens,5,2,True
Klarabergsgatan 50 Åhlens|7,Klarabergsgatan 50 Åhlens|5,0.0005764365196228027,8,0.9979842305183411,0.9985606670379639,Klarabergsgatan 50 Åhlens,4,4,True
Klarabergsgatan 50 Åhlens|8,Klarabergsgatan 50 Åhlens|1,0.00028443336486816406,8,0.9989584684371948,0.999242901802063,Klarabergsgatan 50 Åhlens,5,3,True
Klarabergsgatan 56-64|2,Klarabergsgatan 56-64|1,0.007791757583618164,6,0.9902219772338867,0.9980137348175049,Klarabergsgatan 56-64,7,7,True
Klarabergsgatan 56-64|3,Klarabergsgatan 56-64|1,0.0023149847984313965,6,0.996244490146637,0.9985594749450684,Klarabergsgatan 56-64,5,7,True
Klarabergsgatan 56-64|4,Klarabergsgatan 56-64|1,0.0010613799095153809,6,0.9972931146621704,0.9983544945716858,Klarabergsgatan 56-64,5,7,True
Klarabergsgatan 56-64|5,Klarabergsgatan 56-64|4,0.005158483982086182,6,0.9926498532295227,0.9978083372116089,Klarabergsgatan 56-64,4,5,True
Klarabergsgatan 56-64|6,Klarabergsgatan 56-64|1,0.003316938877105713,6,0.9939616918563843,0.99727863073349,Klarabergsgatan 56-64,3,7,True
Kontoristvägen 62-84|6,Kontoristvägen 62-84|5,0.001063704490661621,10,0.9946979284286499,0.9957616329193115,Kontoristvägen 62-84,3,1,True
Korpmossevägen 37-69|2,Korpmossevägen 37-69|7,0.0002816319465637207,8,0.9969096779823303,0.997191309928894,Korpmossevägen 37-69,3,3,True
Korpmossevägen 37-69|4,Korpmossevägen 37-69|1,0.004936516284942627,8,0.9927860498428345,0.9977225661277771,Korpmossevägen 37-69,1,3,True
Korpmossevägen 37-69|6,Korpmossevägen 37-69|7,0.002756774425506592,8,0.9956796169281006,0.9984363913536072,Korpmossevägen 37-69,1,3,True
Korpmossevägen 37-69|7,Korpmossevägen 37-69|8,0.0009691715240478516,8,0.9970414638519287,0.9980106353759766,Korpmossevägen 37-69,3,3,True
Korpmossevägen 37-69|8,Korpmossevägen 37-69|7,0.0006931424140930176,8,0.9965333342552185,0.9972264766693115,Korpmossevägen 37-69,3,3,True
Kristalltorget|2,Kristalltorget|3,0.0004591941833496094,4,0.9974625110626221,0.9979217052459717,Kristalltorget,3,5,True
Kristinebergs slottspark|3,Kristinebergs slottspark|2,0.0016326308250427246,5,0.9937825202941895,0.9954151511192322,Kristinebergs slottspark,15,15,True
Kungstensgatan|13,Kungstensgatan|14,0.00035178661346435547,5,0.9986041784286499,0.9989559650421143,Kungstensgatan,5,6,True
Kungstensgatan|15,Kungstensgatan|11,0.00167161226272583,5,0.9958646297454834,0.9975362420082092,Kungstensgatan,2,7,True
Kungsträdgården|1,Kungsträdgården|2,0.00014770030975341797,4,0.9992009997367859,0.9993487000465393,Kungsträdgården,12,10,True
Kungsträdgården|2,Kungsträdgården|4,0.0001976490020751953,4,0.9992654323577881,0.9994630813598633,Kungsträdgården,10,12,True
Kungsträdgården|3,Kungsträdgården|4,0.001594841480255127,4,0.99733567237854,0.9989305138587952,Kungsträdgården,12,12,True
Kungsträdgården|3,Kungsträdgården|1,1.8417835235595703e-05,4,0.9995834231376648,0.9996018409729004,Kungsträdgården,12,12,True
Kvarnhagsplan 118|1,Kvarnhagsplan 118|3,0.001858830451965332,6,0.9955265522003174,0.9973853826522827,Kvarnhagsplan 118,6,6,True
Kvarnhagsplan 118|5,Kvarnhagsplan 118|6,0.002065896987915039,6,0.9954299926757812,0.9974958896636963,Kvarnhagsplan 118,7,7,True
Kvarnhagsplan 118|6,Kvarnhagsplan 118|3,0.0010398030281066895,6,0.9967142939567566,0.9977540969848633,Kvarnhagsplan 118,7,6,True
Kyrkogårdsvägen|4,Kyrkogårdsvägen|1,0.006536960601806641,8,0.9839050769805908,0.9904420375823975,Kyrkogårdsvägen,1,1,True
Kyrkogårdsvägen|6,Kyrkogårdsvägen|8,0.010562896728515625,8,0.9870548248291016,0.9976177215576172,Kyrkogårdsvägen,1,1,True
Kyrkogårdsvägen|8,Kyrkogårdsvägen|6,0.0059465765953063965,8,0.9894940853118896,0.995440661907196,Kyrkogårdsvägen,1,1,True
Lidköpingsvägen 50|2,Lidköpingsvägen 50|1,9.465217590332031e-05,2,0.9985859394073486,0.998680591583252,Lidköpingsvägen 50,5,5,True
Lindbodavägen 55 / Riastigen 2|1,Lindbodavägen 55 / Riastigen 2|2,0.0001214146614074707,2,0.9933691024780273,0.9934905171394348,Lindbodavägen 55 / Riastigen 2,4,4,True
Lindhagensgatan 70 mittrefug|1,Lindhagensgatan 70 mittrefug|2,0.006067752838134766,2,0.9887717962265015,0.9948395490646362,Lindhagensgatan 70 mittrefug,8,8,True
Lingvägen 15-18/ olympiaplan|9,Lingvägen 15-18/ olympiaplan|8,0.005253791809082031,3,0.9810210466384888,0.9862748384475708,Lingvägen 15-18/ olympiaplan,2,1,True
Londonviadukten|8,Londonviadukten|10,0.00011056661605834961,6,0.9976813793182373,0.9977919459342957,Londonviadukten,1,5,True
Londonviadukten|9,Londonviadukten|11,7.456541061401367e-05,6,0.9983320236206055,0.9984065890312195,Londonviadukten,5,5,True
Loviselundsvägen 29-31|4,Loviselundsvägen 29-31|5,0.00039649009704589844,5,0.9965168237686157,0.9969133138656616,Loviselundsvägen 29-31,8,7,True
Loviselundsvägen 29-31|5,Loviselundsvägen 29-31|4,4.76837158203125e-05,5,0.9964008331298828,0.9964485168457031,Loviselundsvägen 29-31,7,8,True
Malmskillnadsbron|1,Malmskillnadsbron|3,0.0026949644088745117,9,0.9953769445419312,0.9980719089508057,Malmskillnadsbron,2,3,True
Malmskillnadsbron|2,Malmskillnadsbron|7,3.9637088775634766e-05,9,0.9982220530509949,0.9982616901397705,Malmskillnadsbron,2,3,True
Malmskillnadsbron|3,Malmskillnadsbron|7,0.0016372203826904297,9,0.9964886903762817,0.9981259107589722,Malmskillnadsbron,3,3,True
Malmskillnadsbron|4,Malmskillnadsbron|9,0.0012205243110656738,9,0.9979539513587952,0.9991744756698608,Malmskillnadsbron,2,1,True
Malmskillnadsbron|6,Malmskillnadsbron|3,7.528066635131836e-05,9,0.9975703358650208,0.9976456165313721,Malmskillnadsbron,1,3,True
Malmskillnadsbron|7,Malmskillnadsbron|2,7.855892181396484e-05,9,0.9984593391418457,0.9985378980636597,Malmskillnadsbron,3,2,True
Malmskillnadsbron|8,Malmskillnadsbron|3,0.00010502338409423828,9,0.997930645942688,0.9980356693267822,Malmskillnadsbron,1,3,True
Malmskillnadsgatan|5,Malmskillnadsgatan|2,0.0019728541374206543,5,0.9974237680435181,0.9993966221809387,Malmskillnadsgatan,1,1,True
Malmskillnadsgatan|8,Malmskillnadsgatan|5,0.0009542107582092285,5,0.99826979637146,0.9992240071296692,Malmskillnadsgatan,2,1,True
Malmskillnadsgatan|9,Malmskillnadsgatan|2,0.0006406307220458984,5,0.9983397722244263,0.9989804029464722,Malmskillnadsgatan,1,1,True
